id,offset,pos,language,gloss,semfield
133643,04951584,n,10,the message that is intended or expressed,
104093,00139905,n,10,"an act exempting someone: ""he was granted immunity from prosecution""",
104114,00143188,n,10,"the act of killing: ""he had two deaths on his conscience""",
104118,00143925,n,10,"the shedding of blood resulting in murder: ""he avenged the blood of his kinsmen""",1675
104145,00147158,n,10,a spasm of the bronchi that makes exhalation difficult and noisy; associated with asthma and bronchitis,2232
104090,00139453,n,10,the delivery of a principal into lawful custody,1753
104147,00147598,n,10,"(pathology) constriction of a body part so as to cut off the flow of blood or other fluid: ""strangulation of the intestine""",2232
104149,00147961,n,10,a great sacrifice; an ancient Greek or Roman sacrifice of 100 oxen,1675
104099,00140714,n,10,the act of terminating someone's employment,1753
104091,00139574,n,10,the surrender of an accused or convicted person by one state or country to another (usually under the provisions of a statute or treaty),1753
104092,00139768,n,10,a formal written statement of relinquishment,
104095,00140245,n,10,the termination of a relationship,
104096,00140364,n,10,the termination of a ruler or institution (especially by force),
104097,00140501,n,10,the act of overthrowing a legally constituted government,
104098,00140614,n,10,the termination of a meeting,
104100,00140964,n,10,an abrupt and unceremonious dismissal,1753
104101,00141053,n,10,dismissal from office,1753
104102,00141128,n,10,termination by an act of destruction,
104103,00141434,n,10,an act that has disastrous consequences,
104105,00141690,n,10,destruction achieved by wrecking something,
104106,00141831,n,10,complete destruction of a building,
104107,00141958,n,10,destruction by annihilating something,
104108,00142123,n,10,destroying or killing a great proportion of the population (literally every tenth person),
104109,00142269,n,10,annihilation by reducing something to atoms,
104110,00142384,n,10,annihilation by pulverizing something,
104111,00142497,n,10,annihilation by vaporizing something,
104112,00142607,n,10,the act of terminating a life,1675
104113,00143076,n,10,the blow that kills (usually mercifully),1675
104115,00143297,n,10,the act of killing someone painlessly (especially someone suffering from an incurable illness),1675
104116,00143464,n,10,unlawful killing of a human being without malice,1675
104117,00143589,n,10,unlawful premeditated killing of a human being,1675
104119,00144076,n,10,unpremeditated killing of a human being in self defense,1675
104120,00144191,n,10,murder of your own parents,1675
104121,00144309,n,10,murder of your mother,1675
104122,00144386,n,10,murder of your father,1675
104123,00144463,n,10,the murder or execution of someone,1675
104124,00144563,n,10,the act of felling something (as a tree),1675
104125,00144654,n,10,killing as a sacrificial act,1675
104126,00144739,n,10,killing yourself,1675
104128,00145107,n,10,an act of deliberate self destruction,1675
104129,00145201,n,10,(Japan) ritual suicide by self-disembowlment on a sword,1675
104130,00145322,n,10,the act of a Hindu widow willingly cremating herself on the funeral pyre of her dead husband,1675
104131,00145467,n,10,the murder of a competitor,1675
104132,00145565,n,10,the killing of animals (as for food),"1675,1794"
104133,00145676,n,10,the savage and excessive killing of people,1675
104134,00145813,n,10,indiscriminate slaughter,1675
104135,00145929,n,10,putting to death by mob action without due process of law,1675
104136,00146041,n,10,killing by the administration of poison,1675
104137,00146154,n,10,the deliberate act of poisoning someone with gas,1675
104138,00146256,n,10,the act of killing a king,1675
104139,00146336,n,10,killing by gunfire,1675
104140,00146445,n,10,shooting someone from a car as it is driven past the victim,1675
104141,00146568,n,10,shooting game birds that are flying (on the wing),1675
104142,00146677,n,10,killing by depriving of oxygen,1675
104144,00147001,n,10,(pathology) sudden constriction of a hollow organ (as a blood vessel),2232
104148,00147781,n,10,the act of killing (an animal or person) in order to propitiate a deity,1675
104150,00148082,n,10,to kill as a sacrifice by fire,1675
104151,00148169,n,10,killing by electric shock,1675
104104,00141528,n,10,"the destruction of an enemy plane or ship or tank or missile: ""the pilot reported two kills during the mission""",
133644,04951935,n,10,the meaning of a word that depends on the nonlinguistic concepts it is used to express,1969
133646,04952278,n,10,the use of symbols to convey meaning,
104173,00151154,n,10,the act of cancelling; calling off some arrangement,1753
104184,00152824,n,10,"a change from one state to the opposite state: ""there was a reversal of autonomic function""",
104187,00153241,n,10,"the act of starting something: ""he was responsible for the beginning of negotiations""",
104193,00154666,n,10,"the act of setting in operation: ""repeated shutdowns and startups are expensive""",
104183,00152626,n,10,"action intended to keep a country politically neutral or exclude it from a possible war: ""the neutralization of Belgium""",
104194,00154800,n,10,"the act of forming something: ""the constitution of a PTA group""; ""he still remembers the establishment of the hospital""",
104199,00155780,n,10,"the introduction of something new: ""it signalled the ushering in of a new era""",
104200,00155916,n,10,"the ceremonial induction into a position: ""the new president obviously enjoyed his inauguration""","1675,1718"
104197,00155413,n,10,a signal to get up in the morning; in the military it is a bugle call at sunrise,
104201,00156102,n,10,"the first of a series of actions: ""he memorized all the important chess openings""",
104190,00154105,n,10,(theology) God's act of bringing the universe into existence,1608
104152,00148254,n,10,killing by cutting off the head,1675
104153,00148356,n,10,the act of abolishing,
104154,00148447,n,10,terminating a business operation,1769
104155,00148568,n,10,sale of an insurance policy by a terminally ill policy holder,1769
104156,00148717,n,10,the termination of drug taking,
104157,00148822,n,10,termination of operations,
104158,00148988,n,10,act of shutting down operation of a plant,
104159,00149089,n,10,act of closing down a bank because of a fiscal emergency or failure,1766
104160,00149215,n,10,the act of laying off an employee or a work force,
104162,00149483,n,10,gradually ceasing to be visible,
104163,00149581,n,10,termination of pregnancy,2232
104164,00149696,n,10,a natural loss of the products of conception,2232
104165,00149906,n,10,repeated spontaneous abortion (often for no known reason),2232
104166,00150027,n,10,the appearance of symptoms that signal the impending loss of the products of conception,2232
104167,00150178,n,10,termination of pregnancy without expulsion of all of the products of conception,2232
104168,00150342,n,10,a deliberate termination of pregnancy,2232
104169,00150496,n,10,the act of destroying a fetus,2232
104172,00150989,n,10,an official or legal cancellation,
104174,00151318,n,10,the act of cancelling a debt as uncollectible,1753
104175,00151419,n,10,cancellation of civil rights,1753
104176,00151517,n,10,cancellation of a contract and the return of the parties to the positions they would have had if the contract had not been made,1753
104178,00151882,n,10,action intended to nullify the effects of some previous action,
104179,00152038,n,10,the act of deactivating or making ineffective (as a bomb),
104180,00152183,n,10,breaking up a military unit (by transfers or discharges),1753
104181,00152313,n,10,a discharge from the US Army for a grave offense (as sabotage or espionage or cowardice or murder),1753
104182,00152480,n,10,a discharge from the US Army based on unfitness or character traits deemed undesirable,1753
104185,00152988,n,10,an act that makes a previous act of no effect (as if not done),1718
104186,00153104,n,10,returning to a former state,
104188,00153747,n,10,starting something for the first time,
104195,00155072,n,10,act of forming labor unions,
104202,00156314,n,10,any preliminary activity,
104204,00156550,n,10,the act of attaining a new office or right,
104205,00156664,n,10,a decisive manner of beginning a musical tone or phrase,
104206,00156789,n,10,the act of taking occupancy,
104207,00156897,n,10,making active and effective (as a bomb),
104208,00157011,n,10,beginning again,
104209,00157100,n,10,the act of preparing something (as food) by the application of heat,1957
104210,00157413,n,10,cooking (bread) by dry heat in an oven,1957
104211,00157529,n,10,baking shelled eggs,1957
104212,00157603,n,10,cooking to a brown crispiness over a fire or on a grill,1957
104213,00157724,n,10,cooking by direct exposure to radiant heat (as over a fire or under a grill),1957
104214,00157874,n,10,cooking in fat or oil in a pan or griddle,1957
104731,00230410,n,10,the act of grinding,
104171,00150748,n,10,the act of nullifying; making null and void; counteracting the effect or force of something,
133648,04952578,n,10,the meaning of a word,1969
133649,04952685,n,10,what you must know in order to determine the reference of an expression,
104232,00160717,n,10,"the act of making something clean: ""he gave his shoes a good cleaning""",
104241,00162101,n,10,"the act of purging of sin or guilt: ""purification through repentance""",1565
104239,00161727,n,10,an act of removing by cleansing; ridding of sediment or other other undesired elements,
104261,00164848,n,10,"the act of drawing a comb through hair: ""his hair needed a comb""",
104266,00165598,n,10,"you soak your body in a bathtub: ""he has a good bath every morning""",
104264,00165204,n,10,care for the hair: the activity of washing or cutting or curling or arranging the hair,
104274,00166721,n,10,"anything that remedies or heals or soothes: ""he needed a salve for his conscience""",
